Note: [none]
Total # of Iterations:	2e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.8377	6	480.0169	479.6755	0.998155	0.4153055	
Model:	mcombrat6
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.8474829	0.2881442	1	NaN	0	1	1	
Topt	5.005212	5	7.104482	13.28865	5	20	8	
Tb	4.421057	2.833076	5	5.99656	0.01	5	3.326667	
Pa	0.7795407	0.2617495	0.8	NaN	0.2	0.8	0.48	
Pd	2.805387	0.01	5	13.46585	0.01	5	4.99	
Pc	0.006620343	0.001598679	0.01	0.01971851	1e-04	0.01	0.0099	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	Topt	Tb	Pa	Pd	Pc
MR	-11.65975	-10.67844	2.754629	12.31123	-2.362861	-0.002011458	
Topt	-10.67844	176.5883	-66.30596	-9.822355	16.87509	0.009389111	
Tb	2.754629	-66.30596	35.95874	2.533791	-5.879723	-0.02099397	
Pa	12.31123	-9.822355	2.533791	-9.865173	-2.173431	-0.001850201	
Pd	-2.362861	16.87509	-5.879723	-2.173431	181.329	0.2284215	
Pc	-0.002011458	0.009389111	-0.02099397	-0.001850201	0.2284215	0.0003888197	

Source data
rat	tmed	prec	predicted	
0.04650233	13.33447	196.6	0.05220263	
0.07267583	14.66723	254.4	0.03603402	
0.1684874	14.31136	202.9	0.03466087	
0.1775987	14.03289	222.2	0.04312209	
0.1766173	13.75783	199	0.0439112	
0.2561497	13.44531	323.2	0.07676758	
0.08581704	13.29281	107.3	0.02871596	
0.08165883	13.85621	266.1	0.05500105	
0.1181447	13.40368	171.8	0.04422584	
0.1629166	13.29086	260.9	0.06929078	
0.1210237	14.15875	320.7	0.05537788	
0.1912346	13.24589	436.9	0.09953521	
0.1455412	13.70181	203.9	0.04611574	
0.02651434	13.9476	211.9	0.04285279	
0.05568562	13.13108	176.2	0.05092554	
0.03503488	14.17628	142.3	0.02574009	
0.05777684	14.40997	229.5	0.03721217	
0.02008387	14.03355	296	0.05530032	
0.07143941	14.3783	143.1	0.02352327	
0.06278213	13.19144	331.5	0.08704357	
0.1573845	13.22271	366.4	0.09163002	
0.09247242	13.00417	344.7	0.09655335	
0.1796374	12.71884	354.1	0.1101742	
0.1271469	12.64827	327.9	0.1076428	
0.04003083	12.66909	147.1	0.05097498	
0.1220973	12.90435	370.9	0.1052454	
0.05457975	12.35925	318.7	0.1178717	
0.09209923	12.24473	298.7	0.1172368	
0.08777828	13.21941	476.6	0.1043349	
0.147539	12.50525	561.7	0.1463783	
0.1625557	12.83743	271.4	0.08638004	
0.04442081	13.05593	276.6	0.08029629	
0.1986661	12.1365	382	0.1438232	
0.08226787	13.12328	258.1	0.07364834	
0.07064392	13.41941	213.9	0.05467244	
0.03355328	13.12578	313.9	0.08607176	
0.07154471	13.75114	200	0.04426174	
0.09808652	12.33429	448.9	0.144817	
0.04748416	13.37264	267.3	0.06831712	
0.1259869	13.44884	321.5	0.07636456	
0.05763474	13.45395	199.8	0.05039302	
0.1068164	12.74955	359.4	0.1098589	
0.1348452	12.55089	335.1	0.1134718	
0.149858	12.19674	348.1	0.1329842	
0.1437259	12.10822	338	0.1347249	
0.04349623	12.14503	141.1	0.0595528	
0.09018941	12.34522	353.4	0.1270636	
0.07338176	11.82288	322.3	0.1443236	
0.04840161	11.73981	285.4	0.1354969	
0.1039761	12.75106	446.3	0.1230089	
0.1173053	11.96879	541	0.176741	
0.1305473	12.25463	292.8	0.1150145	
0.03379989	12.49898	277.9	0.1005888	
0.1174534	11.61853	326.3	0.1561704	
0.05003962	12.56447	252.3	0.09033439	
0.09789741	12.8414	218.7	0.07101805	
0.03536019	12.54195	304.8	0.1064014	
0.04882452	13.19164	199.1	0.0561489	
0.07868437	11.68466	445.6	0.1821982	
0.04198474	12.74521	252.4	0.08419469	
0.09480179	12.92051	323.4	0.09565877	
0.07480113	12.89171	202.2	0.06449433	
0.26936	12.25136	360.2	0.1331676	
0.189034	12.06719	341.6	0.1377106	
0.3093132	11.65683	355.5	0.1631727	
0.2482097	11.55707	326.3	0.1594367	
0.04001177	11.61297	147.8	0.07532419	
0.1178683	11.78407	362.9	0.1581967	
0.0556492	11.27962	322	0.1730082	
0.1127203	11.05442	335.5	0.1910987	
0.1548122	12.19787	532	0.1618924	
0.2486419	11.4048	666.6	0.2239813	
0.3110653	11.72189	305.6	0.1437669	
0.0837598	11.98467	334.9	0.1399854	
0.228604	11.00224	425	0.2225013	
0.1205257	11.95345	333.6	0.1411779	
0.1291197	12.41273	260.8	0.09854403	
0.06625869	11.93446	382.1	0.1546873	
0.09849051	12.7014	207.7	0.07143181	
0.5828131	11.36156	368.2	0.1839313	
0.3738774	11.2134	349.9	0.1869074	
0.5811849	10.68792	390.2	0.2339821	
0.5059657	10.54402	373.1	0.2377344	
0.07626182	10.63039	163	0.1133218	
0.2310098	10.73044	373.2	0.2253369	
0.1078383	10.28368	333.4	0.2379041	
0.1626592	9.905245	376.8	0.2835737	
0.29091	11.18799	612.7	0.2366945	
0.4185128	10.32817	799.9	0.3155592	
0.478777	10.55143	353.3	0.2294807	
0.2128957	10.89882	371.2	0.2136608	
0.4040281	9.824873	454	0.3173827	
0.197504	10.75392	385.2	0.2278787	
0.2710632	11.31034	295.9	0.1608839	
0.1525367	10.71864	444.8	0.2472903	
0.1960562	11.61003	231.9	0.118274	
0.3262517	10.01994	506.9	0.3148421	
0.138568	11.08017	279.3	0.1652774	
0.2202332	11.42356	318.8	0.1639365	
0.1085746	12.07944	359	0.1415323	
0.1229677	11.90305	336.2	0.1444786	
0.1445175	11.48727	350.7	0.1712578	
0.127417	11.36707	340.7	0.174832	
0.04128587	11.44162	143.3	0.07725345	
0.09253699	11.5831	355.1	0.1671774	
0.09946053	11.09165	322.9	0.1839665	
0.0596355	10.91769	297.7	0.1827441	
0.1932361	12.02929	458.8	0.1634602	
0.2550653	11.21354	572.6	0.2313436	
0.237985	11.43551	302.1	0.1569321	
0.07283805	11.72606	288.3	0.1372417	
0.1092085	10.77581	335.8	0.2080196	
0.06899374	11.70423	270.5	0.1312641	
0.09069465	12.07968	228.8	0.0990998	
0.04204381	11.67049	323.4	0.1524791	
0.1004605	12.4234	201.1	0.07705723	
0.0970911	10.83334	452.6	0.2408384	
0.06027039	11.95002	256.5	0.11512	
0.1406959	12.1936	322.7	0.1264834	
0.1143764	12.11509	203.9	0.08759644	
0.07969127	11.77294	358.8	0.157703	
0.0690587	11.61888	335.6	0.1591976	
0.09859162	11.17159	351.5	0.1899508	
0.06142529	11.03588	346.2	0.1962386	
0.01988913	11.13217	144.3	0.08594545	
0.0460038	11.23782	355.8	0.1874366	
0.03301357	10.76736	320.7	0.2019846	
0.02011435	10.55713	299.2	0.2039127	
0.09045893	11.71132	459.5	0.1828877	
0.1403275	10.87116	584.4	0.2583758	
0.1341438	11.06629	311.1	0.1805042	
0.02887239	11.36616	293.3	0.1569186	
0.04479617	10.40011	332.7	0.23013	
0.02434118	11.3142	276.5	0.1522047	
0.05118988	11.72756	233.4	0.1143089	
0.02165737	11.268	330.6	0.1768825	
0.06356096	12.07103	202	0.08819146	
0.3170893	11.36243	360.9	0.1816612	
0.2377955	11.21471	337.3	0.1823863	
0.3464311	10.70226	358	0.2215671	
0.2816574	10.55819	361.3	0.2322593	
0.09565752	10.65748	148.7	0.1022818	
0.1990407	10.74932	358.1	0.2185743	
0.1211196	10.27977	322	0.232463	
0.1466144	10.04482	306.6	0.2386506	
0.2626483	11.26267	479.1	0.2157138	
0.3644781	10.39393	622.5	0.3003272	
0.283016	10.56176	331.7	0.219488	
0.1164069	10.91	303.2	0.1857474	
0.2163242	9.910485	331.8	0.2613348	
0.1126222	10.81058	289.8	0.1847872	
0.2184333	11.25379	243.3	0.1389429	
0.1012387	10.75417	347.1	0.2139847	
0.1816787	11.60485	204.2	0.1049123	
0.1813105	9.91548	458.2	0.3114893	
0.1076421	11.08597	255.8	0.1531621	
0.2435312	11.4141	319.6	0.1647413	
0.1752625	11.99493	557	0.1764788	
0.121445	11.90282	632.8	0.1874729	
0.1414086	11.21308	762	0.2420906	
0.1390418	10.82874	567.7	0.2598886	
0.08112583	10.92854	306.9	0.1864008	
0.08830946	11.12806	503.6	0.2291083	
0.07755052	10.84717	428.3	0.2340496	
0.1060988	10.35224	722.2	0.3105405	
0.1035995	11.56453	889.2	0.2180708	
0.1193004	10.65089	1430.6	0.2922594	
0.147881	10.90389	608.7	0.2580799	
0.09275033	11.18644	551.8	0.2311674	
0.1607469	10.31331	582.8	0.3028539	
0.1034699	11.10675	481.1	0.2269643	
0.1036026	11.68766	365.4	0.1642201	
0.07726855	11.13128	584.3	0.2385507	
0.09549652	11.82421	366.2	0.1568616	
0.0982538	10.1593	1019.7	0.3337487	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-234.8976	
6.166667	5	-234.5101	
13.5	5	-234.0078	
13.83333	5	-233.904	
14	5	-233.8647	
644.1667	5	-233.8547	
1000	5	-233.8547	
2000	4.875	-233.8547	
3000	4.875	-233.8547	
4000	4.753125	-233.8547	
4116.833	4.753125	-233.8539	
5000	4.753125	-233.8539	
5810.833	4.753125	-233.8526	
6000	4.634297	-233.8526	
7000	4.634297	-233.8526	
8000	4.518439	-233.8526	
8918.5	4.518439	-233.8501	
9000	4.518439	-233.8501	
10000	4.405478	-233.8501	
11000	4.405478	-233.8501	
12000	4.295342	-233.8501	
13000	4.295342	-233.8501	
14000	4.187958	-233.8501	
15000	4.187958	-233.8501	
16000	4.083259	-233.8501	
17000	4.083259	-233.8501	
18000	3.981178	-233.8501	
19000	3.981178	-233.8501	
20000	3.881648	-233.8501	
21000	3.881648	-233.8501	
22000	3.784607	-233.8501	
23000	3.784607	-233.8501	
24000	3.689992	-233.8501	
25000	3.689992	-233.8501	
26000	3.597742	-233.8501	
26650.5	3.597742	-233.849	
26650.83	3.597742	-233.849	
26651	3.597742	-233.8488	
27000	3.597742	-233.8488	
28000	3.507798	-233.8488	
29000	3.507798	-233.8488	
30000	3.420103	-233.8488	
31000	3.420103	-233.8488	
32000	3.334601	-233.8488	
33000	3.334601	-233.8488	
34000	3.251236	-233.8488	
35000	3.251236	-233.8488	
35658.17	3.251236	-233.8468	
35886.83	3.251236	-233.8456	
36000	3.169955	-233.8456	
37000	3.169955	-233.8456	
38000	3.090706	-233.8456	
39000	3.090706	-233.8456	
40000	3.013438	-233.8456	
41000	3.013438	-233.8456	
42000	2.938102	-233.8456	
42048.5	2.938102	-233.8423	
43000	2.938102	-233.8423	
44000	2.86465	-233.8423	
45000	2.86465	-233.8423	
46000	2.793034	-233.8423	
47000	2.793034	-233.8423	
48000	2.723208	-233.8423	
49000	2.723208	-233.8413	
50000	2.655128	-233.8413	
51000	2.655128	-233.8413	
52000	2.588749	-233.8413	
53000	2.588749	-233.8413	
54000	2.524031	-233.8413	
55000	2.524031	-233.8413	
56000	2.46093	-233.8413	
57000	2.46093	-233.8413	
58000	2.399407	-233.8413	
59000	2.399407	-233.8413	
60000	2.339421	-233.8413	
61000	2.339421	-233.8413	
62000	2.280936	-233.8413	
62568	2.280936	-233.8409	
63000	2.280936	-233.8409	
64000	2.223913	-233.8409	
65000	2.223913	-233.8409	
66000	2.168315	-233.8409	
67000	2.168315	-233.8409	
68000	2.114107	-233.8409	
69000	2.114107	-233.8409	
70000	2.061254	-233.8409	
71000	2.061254	-233.8409	
72000	2.009723	-233.8409	
73000	2.009723	-233.8409	
74000	1.95948	-233.8409	
75000	1.95948	-233.8409	
76000	1.910493	-233.8409	
77000	1.910493	-233.8409	
78000	1.86273	-233.8409	
79000	1.86273	-233.8409	
80000	1.816162	-233.8409	
81000	1.816162	-233.8409	
82000	1.770758	-233.8409	
83000	1.770758	-233.8409	
84000	1.726489	-233.8409	
85000	1.726489	-233.8409	
86000	1.683327	-233.8409	
87000	1.683327	-233.8409	
88000	1.641244	-233.8409	
89000	1.641244	-233.8409	
90000	1.600213	-233.8409	
91000	1.600213	-233.8409	
92000	1.560207	-233.8409	
93000	1.560207	-233.8409	
93383.17	1.560207	-233.8396	
94000	1.521202	-233.8396	
95000	1.521202	-233.8396	
96000	1.483172	-233.8396	
97000	1.483172	-233.8396	
98000	1.446093	-233.8396	
99000	1.446093	-233.8396	
1e+05	1.409941	-233.8396	
101000	1.409941	-233.8396	
102000	1.374692	-233.8396	
103000	1.374692	-233.8396	
104000	1.340325	-233.8396	
105000	1.340325	-233.8396	
106000	1.306817	-233.8396	
107000	1.306817	-233.8396	
108000	1.274146	-233.8396	
109000	1.274146	-233.8396	
110000	1.242293	-233.8396	
111000	1.242293	-233.8396	
112000	1.211235	-233.8396	
113000	1.211235	-233.8396	
114000	1.180954	-233.8396	
114460.8	1.180954	-233.8377	
115000	1.180954	-233.8377	
116000	1.15143	-233.8377	
117000	1.15143	-233.8377	
118000	1.122645	-233.8377	
119000	1.122645	-233.8377	
120000	1.094579	-233.8377	
121000	1.094579	-233.8377	
122000	1.067214	-233.8377	
123000	1.067214	-233.8377	
124000	1.040534	-233.8377	
125000	1.040534	-233.8377	
126000	1.01452	-233.8377	
127000	1.01452	-233.8377	
128000	0.9891574	-233.8377	
129000	0.9891574	-233.8377	
130000	0.9644285	-233.8377	
131000	0.9644285	-233.8377	
132000	0.9403178	-233.8377	
133000	0.9403178	-233.8377	
134000	0.9168098	-233.8377	
135000	0.9168098	-233.8377	
136000	0.8938896	-233.8377	
137000	0.8938896	-233.8377	
138000	0.8715423	-233.8377	
139000	0.8715423	-233.8377	
140000	0.8497538	-233.8377	
141000	0.8497538	-233.8377	
142000	0.8285099	-233.8377	
143000	0.8285099	-233.8377	
144000	0.8077972	-233.8377	
145000	0.8077972	-233.8377	
146000	0.7876023	-233.8377	
147000	0.7876023	-233.8377	
148000	0.7679122	-233.8377	
149000	0.7679122	-233.8377	
150000	0.7487144	-233.8377	
151000	0.7487144	-233.8377	
152000	0.7299965	-233.8377	
153000	0.7299965	-233.8377	
154000	0.7117466	-233.8377	
155000	0.7117466	-233.8377	
156000	0.693953	-233.8377	
157000	0.693953	-233.8377	
158000	0.6766041	-233.8377	
159000	0.6766041	-233.8377	
160000	0.659689	-233.8377	
161000	0.659689	-233.8377	
162000	0.6431968	-233.8377	
163000	0.6431968	-233.8377	
164000	0.6271169	-233.8377	
165000	0.6271169	-233.8377	
166000	0.611439	-233.8377	
167000	0.611439	-233.8377	
168000	0.596153	-233.8377	
169000	0.596153	-233.8377	
170000	0.5812492	-233.8377	
171000	0.5812492	-233.8377	
172000	0.5667179	-233.8377	
173000	0.5667179	-233.8377	
174000	0.55255	-233.8377	
175000	0.55255	-233.8377	
176000	0.5387362	-233.8377	
177000	0.5387362	-233.8377	
178000	0.5252678	-233.8377	
179000	0.5252678	-233.8377	
180000	0.5121361	-233.8377	
181000	0.5121361	-233.8377	
182000	0.4993327	-233.8377	
183000	0.4993327	-233.8377	
184000	0.4868494	-233.8377	
185000	0.4868494	-233.8377	
186000	0.4746782	-233.8377	
187000	0.4746782	-233.8377	
188000	0.4628112	-233.8377	
189000	0.4628112	-233.8377	
190000	0.4512409	-233.8377	
191000	0.4512409	-233.8377	
192000	0.4399599	-233.8377	
193000	0.4399599	-233.8377	
194000	0.4289609	-233.8377	
195000	0.4289609	-233.8377	
196000	0.4182369	-233.8377	
197000	0.4182369	-233.8377	
198000	0.407781	-233.8377	
199000	0.407781	-233.8377	
2e+05	0.3975864	-233.8377	
