Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-234.155	3	474.4065	474.3101	1.009913	0.2775021	
Model:	mprecrat3
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.3176143	0.1016366	0.54233	0.2383976	0	1	0.4444444	
Popt	999.9969	453.9993	1000	1779.562	300	1000	700	
Pb	0.9339295	0.4389469	2.381769	1.228132	0	5	5	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
0.02011435	299.2	0.1378549	
0.09045893	459.5	0.224574	
0.1403275	584.4	0.269193	
0.1341438	311.1	0.1453705	
0.02887239	293.3	0.134078	
0.04479617	332.7	0.1586284	
0.02434118	276.5	0.1231595	
0.05118988	233.4	0.09437367	
0.02165737	330.6	0.1573625	
0.06356096	202	0.07327877	
0.3170893	360.9	0.1751116	
0.2377955	337.3	0.1613832	
0.3464311	358	0.1734621	
0.2816574	361.3	0.1753383	
0.09565752	148.7	0.03959551	
0.1990407	358.1	0.1735192	
0.1211196	322	0.1521256	
0.1466144	306.6	0.1425451	
0.2626483	479.1	0.2328617	
0.3644781	622.5	0.2792307	
0.283016	331.7	0.1580262	
0.1164069	303.2	0.1403968	
0.2163242	331.8	0.1580865	
0.1126222	289.8	0.1318227	
0.2184333	243.3	0.1010454	
0.1012387	347.1	0.1671676	
0.1816787	204.2	0.07474391	
0.1813105	458.2	0.2240065	
0.1076421	255.8	0.1094339	
0.2435312	319.6	0.1506493	
0.1752625	557	0.2610033	
0.121445	632.8	0.2816886	
0.1414086	762	0.304444	
0.1390418	567.7	0.2643017	
0.08112583	306.9	0.1427341	
0.08830946	503.6	0.2425223	
0.07755052	428.3	0.2103312	
0.1060988	722.2	0.2989035	
0.1035995	889.2	0.3151135	
0.1193004	1430.6	0.2951041	
0.147881	608.7	0.27577	
0.09275033	551.8	0.2593529	
0.1607469	582.8	0.2687377	
0.1034699	481.1	0.2336792	
0.1036026	365.4	0.1776499	
0.07726855	584.3	0.2691646	
0.09549652	366.2	0.1780984	
0.0982538	1019.7	0.317545	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-266.5535	
0.3333333	5	-241.3485	
0.6666667	5	-239.7974	
4.333333	5	-235.6969	
6.333333	5	-235.6613	
6.666667	5	-235.647	
7	5	-235.6388	
16.66667	5	-234.9446	
26	5	-234.2492	
45.33333	5	-234.1961	
312	5	-234.1931	
772.3333	5	-234.1566	
1000	5	-234.1566	
2000	4.875	-234.1566	
3000	4.875	-234.1566	
4000	4.753125	-234.1566	
5000	4.753125	-234.1566	
6000	4.634297	-234.1566	
7000	4.634297	-234.1566	
8000	4.518439	-234.1566	
9000	4.518439	-234.1566	
10000	4.405478	-234.1566	
11000	4.405478	-234.1566	
12000	4.295342	-234.1566	
13000	4.295342	-234.1566	
14000	4.187958	-234.1566	
15000	4.187958	-234.1566	
15926	4.187958	-234.1565	
16000	4.083259	-234.1565	
17000	4.083259	-234.1565	
18000	3.981178	-234.1565	
19000	3.981178	-234.1565	
20000	3.881648	-234.1565	
21000	3.881648	-234.1565	
22000	3.784607	-234.1565	
23000	3.784607	-234.1565	
24000	3.689992	-234.1565	
25000	3.689992	-234.1565	
26000	3.597742	-234.1565	
27000	3.597742	-234.1565	
28000	3.507798	-234.1565	
29000	3.507798	-234.1565	
30000	3.420103	-234.1565	
31000	3.420103	-234.1565	
32000	3.334601	-234.1565	
33000	3.334601	-234.1565	
34000	3.251236	-234.1565	
35000	3.251236	-234.1565	
36000	3.169955	-234.1565	
37000	3.169955	-234.1565	
38000	3.090706	-234.1565	
39000	3.090706	-234.1565	
40000	3.013438	-234.1565	
41000	3.013438	-234.1565	
42000	2.938102	-234.1565	
43000	2.938102	-234.1565	
44000	2.86465	-234.1565	
45000	2.86465	-234.1565	
46000	2.793034	-234.1565	
47000	2.793034	-234.1565	
48000	2.723208	-234.1565	
49000	2.723208	-234.1565	
50000	2.655128	-234.1565	
51000	2.655128	-234.1565	
52000	2.588749	-234.1565	
53000	2.588749	-234.1565	
54000	2.524031	-234.1565	
54493.67	2.524031	-234.1558	
55000	2.524031	-234.1558	
56000	2.46093	-234.1558	
57000	2.46093	-234.1558	
58000	2.399407	-234.1558	
59000	2.399407	-234.1558	
60000	2.339421	-234.1558	
61000	2.339421	-234.1558	
62000	2.280936	-234.1558	
63000	2.280936	-234.1558	
64000	2.223913	-234.1558	
65000	2.223913	-234.1558	
66000	2.168315	-234.1558	
67000	2.168315	-234.1558	
68000	2.114107	-234.1558	
69000	2.114107	-234.1558	
70000	2.061254	-234.1558	
71000	2.061254	-234.1558	
72000	2.009723	-234.1558	
72936.33	2.009723	-234.155	
73000	2.009723	-234.155	
74000	1.95948	-234.155	
75000	1.95948	-234.155	
76000	1.910493	-234.155	
77000	1.910493	-234.155	
78000	1.86273	-234.155	
79000	1.86273	-234.155	
80000	1.816162	-234.155	
81000	1.816162	-234.155	
82000	1.770758	-234.155	
83000	1.770758	-234.155	
84000	1.726489	-234.155	
85000	1.726489	-234.155	
86000	1.683327	-234.155	
87000	1.683327	-234.155	
88000	1.641244	-234.155	
89000	1.641244	-234.155	
90000	1.600213	-234.155	
91000	1.600213	-234.155	
92000	1.560207	-234.155	
93000	1.560207	-234.155	
94000	1.521202	-234.155	
95000	1.521202	-234.155	
96000	1.483172	-234.155	
97000	1.483172	-234.155	
98000	1.446093	-234.155	
99000	1.446093	-234.155	
1e+05	1.409941	-234.155	
