Note: [none]
Total # of Iterations:	2e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.8555	5	477.9539	477.711	0.9979002	0.4075865	
Model:	mcombrat5
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.7403069	0.2517044	1	1.948534	0	1	1	
Topt	5.009828	5	7.05914	16.32353	5	20	8.571429	
Tb	4.357323	2.792287	5	6.521198	0.01	5	2.851429	
Popt	895.1134	300	1000	759.2519	300	1000	700	
Pb	599.0168	251.5871	600	791.9862	0	600	600	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
prec	prec	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
5	0.975	20	100

Variance - Covariance Matrix:
	MR	Topt	Tb	Popt	Pb
MR	3.796786	-29.40653	8.719879	-52.94564	127.5916	
Topt	-29.40653	266.4577	-95.05794	830.9835	-750.1458	
Tb	8.719879	-95.05794	42.52602	125.6413	-243.8688	
Popt	-52.94564	830.9835	125.6413	576463.5	405395.4	
Pb	127.5916	-750.1458	-243.8688	405395.4	627242.2	

Source data
rat	tmed	prec	predicted	
0.1986661	12.1365	382	0.134647	
0.08226787	13.12328	258.1	0.07429554	
0.07064392	13.41941	213.9	0.06021997	
0.03355328	13.12578	313.9	0.08158989	
0.07154471	13.75114	200	0.05047683	
0.09808652	12.33429	448.9	0.1365672	
0.04748416	13.37264	267.3	0.06776635	
0.1259869	13.44884	321.5	0.07174277	
0.05763474	13.45395	199.8	0.05772139	
0.1068164	12.74955	359.4	0.1024749	
0.1348452	12.55089	335.1	0.1069606	
0.149858	12.19674	348.1	0.1251952	
0.1437259	12.10822	338	0.1274384	
0.04349623	12.14503	141.1	0.08771579	
0.09018941	12.34522	353.4	0.1192388	
0.07338176	11.82288	322.3	0.1380272	
0.04840161	11.73981	285.4	0.1337905	
0.1039761	12.75106	446.3	0.1153787	
0.1173053	11.96879	541	0.1736449	
0.1305473	12.25463	292.8	0.1120905	
0.03379989	12.49898	277.9	0.09940206	
0.1174534	11.61853	326.3	0.1493127	
0.05003962	12.56447	252.3	0.09259911	
0.09789741	12.8414	218.7	0.07781282	
0.03536019	12.54195	304.8	0.102252	
0.04882452	13.19164	199.1	0.06465866	
0.07868437	11.68466	445.6	0.1728107	
0.04198474	12.74521	252.4	0.0861149	
0.09480179	12.92051	323.4	0.09034186	
0.07480113	12.89171	202.2	0.07384738	
0.26936	12.25136	360.2	0.1248807	
0.189034	12.06719	341.6	0.1301259	
0.3093132	11.65683	355.5	0.1541266	
0.2482097	11.55707	326.3	0.1525263	
0.04001177	11.61297	147.8	0.1078364	
0.1178683	11.78407	362.9	0.148986	
0.0556492	11.27962	322	0.166358	
0.1127203	11.05442	335.5	0.1828169	
0.1548122	12.19787	532	0.1580116	
0.2486419	11.4048	666.6	0.2344683	
0.3110653	11.72189	305.6	0.1392641	
0.0837598	11.98467	334.9	0.1327674	
0.228604	11.00224	425	0.2113354	
0.1205257	11.95345	333.6	0.1340228	
0.1291197	12.41273	260.8	0.099801	
0.06625869	11.93446	382.1	0.1451205	
0.09849051	12.7014	207.7	0.08069143	
0.5828131	11.36156	368.2	0.1737688	
0.3738774	11.2134	349.9	0.1775714	
0.5811849	10.68792	390.2	0.2220201	
0.5059657	10.54402	373.1	0.2260571	
0.07626182	10.63039	163	0.1526662	
0.2310098	10.73044	373.2	0.2139369	
0.1078383	10.28368	333.4	0.2292783	
0.1626592	9.905245	376.8	0.2708591	
0.29091	11.18799	612.7	0.2424351	
0.4185128	10.32817	799.9	0.3470811	
0.478777	10.55143	353.3	0.2190446	
0.2128957	10.89882	371.2	0.2026107	
0.4040281	9.824873	454	0.3065441	
0.197504	10.75392	385.2	0.2161224	
0.2710632	11.31034	295.9	0.1578015	
0.1525367	10.71864	444.8	0.236567	
0.1960562	11.61003	231.9	0.1273498	
0.3262517	10.01994	506.9	0.3098296	
0.138568	11.08017	279.3	0.1653755	
0.2202332	11.42356	318.8	0.1577388	
0.1085746	12.07944	359	0.1330018	
0.1229677	11.90305	336.2	0.1370622	
0.1445175	11.48727	350.7	0.1622486	
0.127417	11.36707	340.7	0.1664084	
0.04128587	11.44162	143.3	0.1132996	
0.09253699	11.5831	355.1	0.1580391	
0.09946053	11.09165	322.9	0.1771013	
0.0596355	10.91769	297.7	0.1795723	
0.1932361	12.02929	458.8	0.1551206	
0.2550653	11.21354	572.6	0.2324329	
0.237985	11.43551	302.1	0.1528855	
0.07283805	11.72606	288.3	0.1351058	
0.1092085	10.77581	335.8	0.1994585	
0.06899374	11.70423	270.5	0.1320557	
0.09069465	12.07968	228.8	0.1069242	
0.04204381	11.67049	323.4	0.1459517	
0.1004605	12.4234	201.1	0.08898885	
0.0970911	10.83334	452.6	0.2306957	
0.06027039	11.95002	256.5	0.1179579	
0.1406959	12.1936	322.7	0.1204747	
0.1143764	12.11509	203.9	0.1006653	
0.07969127	11.77294	358.8	0.1486684	
0.0690587	11.61888	335.6	0.1514939	
0.09859162	11.17159	351.5	0.1804434	
0.06142529	11.03588	346.2	0.186962	
0.01988913	11.13217	144.3	0.1257678	
0.0460038	11.23782	355.8	0.1777353	
0.03301357	10.76736	320.7	0.1952568	
0.02011435	10.55713	299.2	0.2007064	
0.09045893	11.71132	459.5	0.1741553	
0.1403275	10.87116	584.4	0.2618569	
0.1341438	11.06629	311.1	0.1751805	
0.02887239	11.36616	293.3	0.1542199	
0.04479617	10.40011	332.7	0.2216593	
0.02434118	11.3142	276.5	0.1524957	
0.05118988	11.72756	233.4	0.1225458	
0.02165737	11.268	330.6	0.1692895	
0.06356096	12.07103	202	0.1019592	
0.3170893	11.36243	360.9	0.1718532	
0.2377955	11.21471	337.3	0.1740909	
0.3464311	10.70226	358	0.2109706	
0.2816574	10.55819	361.3	0.2212498	
0.09565752	10.65748	148.7	0.1470471	
0.1990407	10.74932	358.1	0.2080339	
0.1211196	10.27977	322	0.2254269	
0.1466144	10.04482	306.6	0.2343527	
0.2626483	11.26267	479.1	0.2077354	
0.3644781	10.39393	622.5	0.3110948	
0.283016	10.56176	331.7	0.211239	
0.1164069	10.91	303.2	0.1816503	
0.2163242	9.910485	331.8	0.2527557	
0.1126222	10.81058	289.8	0.1831607	
0.2184333	11.25379	243.3	0.1466904	
0.1012387	10.75417	347.1	0.2043027	
0.1816787	11.60485	204.2	0.1210821	
0.1813105	9.91548	458.2	0.3010588	
0.1076421	11.08597	255.8	0.1584219	
0.2435312	11.4141	319.6	0.1584462	
0.1752625	11.99493	557	0.1746606	
0.121445	11.90282	632.8	0.1924678	
0.1414086	11.21308	762	0.262172	
0.1390418	10.82874	567.7	0.2613859	
0.08112583	10.92854	306.9	0.1817075	
0.08830946	11.12806	503.6	0.2231151	
0.07755052	10.84717	428.3	0.2227532	
0.1060988	10.35224	722.2	0.3348789	
0.1035995	11.56453	889.2	0.2387853	
0.1193004	10.65089	1430.6	0.2147514	
0.147881	10.90389	608.7	0.2645114	
0.09275033	11.18644	551.8	0.2300137	
0.1607469	10.31331	582.8	0.3081021	
0.1034699	11.10675	481.1	0.2190469	
0.1036026	11.68766	365.4	0.1547342	
0.07726855	11.13128	584.3	0.2412005	
0.09549652	11.82421	366.2	0.1475798	
0.0982538	10.1593	1019.7	0.3603638	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-239.6569	
0.2	5	-238.6083	
0.4	5	-236.4701	
3	5	-236.4453	
4.6	5	-236.1849	
14.4	5	-235.6113	
20.2	5	-234.8227	
20.4	5	-234.8079	
25.8	5	-234.2775	
62	5	-234.2724	
67.4	5	-234.2052	
67.6	5	-234.1779	
68.4	5	-233.9565	
120.8	5	-233.8945	
121	5	-233.8931	
876.4	5	-233.8887	
1000	5	-233.8887	
2000	4.875	-233.8887	
2791	4.875	-233.8758	
3000	4.875	-233.8758	
4000	4.753125	-233.8758	
4352.8	4.753125	-233.8752	
5000	4.753125	-233.8752	
6000	4.634297	-233.8752	
6894.2	4.634297	-233.87	
6895.2	4.634297	-233.8695	
6895.4	4.634297	-233.8666	
7000	4.634297	-233.8666	
7298.2	4.634297	-233.8632	
7298.4	4.634297	-233.8623	
8000	4.518439	-233.8623	
9000	4.518439	-233.8623	
10000	4.405478	-233.8623	
11000	4.405478	-233.8623	
12000	4.295342	-233.8623	
13000	4.295342	-233.8623	
14000	4.187958	-233.8623	
15000	4.187958	-233.8623	
16000	4.083259	-233.8623	
17000	4.083259	-233.8623	
18000	3.981178	-233.8623	
19000	3.981178	-233.8623	
20000	3.881648	-233.8623	
20212	3.881648	-233.8606	
21000	3.881648	-233.8606	
22000	3.784607	-233.8606	
23000	3.784607	-233.8606	
24000	3.689992	-233.8606	
25000	3.689992	-233.8606	
26000	3.597742	-233.8606	
27000	3.597742	-233.8606	
28000	3.507798	-233.8606	
29000	3.507798	-233.8606	
30000	3.420103	-233.8606	
31000	3.420103	-233.8606	
32000	3.334601	-233.8606	
33000	3.334601	-233.8606	
34000	3.251236	-233.8606	
35000	3.251236	-233.8606	
36000	3.169955	-233.8606	
37000	3.169955	-233.8606	
38000	3.090706	-233.8606	
39000	3.090706	-233.8606	
40000	3.013438	-233.8606	
41000	3.013438	-233.8606	
42000	2.938102	-233.8606	
43000	2.938102	-233.8606	
44000	2.86465	-233.8606	
45000	2.86465	-233.8606	
46000	2.793034	-233.8606	
47000	2.793034	-233.8606	
48000	2.723208	-233.8606	
49000	2.723208	-233.8606	
50000	2.655128	-233.8606	
51000	2.655128	-233.8606	
52000	2.588749	-233.8606	
53000	2.588749	-233.8606	
54000	2.524031	-233.8606	
55000	2.524031	-233.8606	
56000	2.46093	-233.8606	
57000	2.46093	-233.8606	
58000	2.399407	-233.8606	
59000	2.399407	-233.8606	
60000	2.339421	-233.8606	
61000	2.339421	-233.8606	
62000	2.280936	-233.8606	
63000	2.280936	-233.8606	
64000	2.223913	-233.8606	
65000	2.223913	-233.8606	
66000	2.168315	-233.8606	
67000	2.168315	-233.8606	
68000	2.114107	-233.8606	
69000	2.114107	-233.8606	
70000	2.061254	-233.8606	
71000	2.061254	-233.8606	
72000	2.009723	-233.8606	
73000	2.009723	-233.8606	
74000	1.95948	-233.8606	
75000	1.95948	-233.8606	
76000	1.910493	-233.8606	
77000	1.910493	-233.8606	
78000	1.86273	-233.8606	
79000	1.86273	-233.8606	
80000	1.816162	-233.8606	
81000	1.816162	-233.8606	
82000	1.770758	-233.8606	
82108.2	1.770758	-233.8604	
82111.6	1.770758	-233.8576	
83000	1.770758	-233.8576	
84000	1.726489	-233.8576	
85000	1.726489	-233.8576	
85806.6	1.726489	-233.8571	
86000	1.683327	-233.8571	
87000	1.683327	-233.8571	
88000	1.641244	-233.8571	
89000	1.641244	-233.8571	
90000	1.600213	-233.8571	
91000	1.600213	-233.8571	
92000	1.560207	-233.8571	
93000	1.560207	-233.8571	
94000	1.521202	-233.8571	
95000	1.521202	-233.8571	
96000	1.483172	-233.8571	
97000	1.483172	-233.8571	
98000	1.446093	-233.8571	
99000	1.446093	-233.8571	
1e+05	1.409941	-233.8571	
101000	1.409941	-233.8571	
102000	1.374692	-233.8571	
103000	1.374692	-233.8571	
104000	1.340325	-233.8571	
105000	1.340325	-233.8571	
106000	1.306817	-233.8571	
107000	1.306817	-233.8571	
108000	1.274146	-233.8571	
109000	1.274146	-233.8571	
110000	1.242293	-233.8571	
111000	1.242293	-233.8571	
112000	1.211235	-233.8571	
113000	1.211235	-233.8571	
114000	1.180954	-233.8571	
115000	1.180954	-233.8571	
116000	1.15143	-233.8571	
117000	1.15143	-233.8571	
118000	1.122645	-233.8571	
119000	1.122645	-233.8571	
120000	1.094579	-233.8571	
121000	1.094579	-233.8571	
122000	1.067214	-233.8571	
123000	1.067214	-233.8571	
124000	1.040534	-233.8571	
125000	1.040534	-233.8571	
126000	1.01452	-233.8571	
127000	1.01452	-233.8571	
128000	0.9891574	-233.8571	
129000	0.9891574	-233.8571	
130000	0.9644285	-233.8571	
131000	0.9644285	-233.8571	
132000	0.9403178	-233.8571	
133000	0.9403178	-233.8571	
134000	0.9168098	-233.8571	
134155.2	0.9168098	-233.8565	
135000	0.9168098	-233.8565	
136000	0.8938896	-233.8565	
137000	0.8938896	-233.8565	
138000	0.8715423	-233.8565	
139000	0.8715423	-233.8565	
140000	0.8497538	-233.8565	
141000	0.8497538	-233.8565	
142000	0.8285099	-233.8565	
143000	0.8285099	-233.8565	
144000	0.8077972	-233.8565	
145000	0.8077972	-233.8565	
146000	0.7876023	-233.8565	
147000	0.7876023	-233.8565	
148000	0.7679122	-233.8565	
149000	0.7679122	-233.8565	
150000	0.7487144	-233.8565	
151000	0.7487144	-233.8565	
152000	0.7299965	-233.8565	
153000	0.7299965	-233.8565	
154000	0.7117466	-233.8565	
155000	0.7117466	-233.8565	
156000	0.693953	-233.8565	
157000	0.693953	-233.8565	
158000	0.6766041	-233.8565	
159000	0.6766041	-233.8565	
160000	0.659689	-233.8565	
161000	0.659689	-233.8565	
162000	0.6431968	-233.8565	
163000	0.6431968	-233.8565	
164000	0.6271169	-233.8565	
165000	0.6271169	-233.8565	
166000	0.611439	-233.8565	
167000	0.611439	-233.8565	
168000	0.596153	-233.8565	
169000	0.596153	-233.8565	
170000	0.5812492	-233.8565	
171000	0.5812492	-233.8565	
172000	0.5667179	-233.8565	
173000	0.5667179	-233.8565	
174000	0.55255	-233.8565	
175000	0.55255	-233.8565	
175821.2	0.55255	-233.8555	
176000	0.5387362	-233.8555	
177000	0.5387362	-233.8555	
178000	0.5252678	-233.8555	
179000	0.5252678	-233.8555	
180000	0.5121361	-233.8555	
181000	0.5121361	-233.8555	
182000	0.4993327	-233.8555	
183000	0.4993327	-233.8555	
184000	0.4868494	-233.8555	
185000	0.4868494	-233.8555	
186000	0.4746782	-233.8555	
187000	0.4746782	-233.8555	
188000	0.4628112	-233.8555	
189000	0.4628112	-233.8555	
190000	0.4512409	-233.8555	
191000	0.4512409	-233.8555	
192000	0.4399599	-233.8555	
193000	0.4399599	-233.8555	
194000	0.4289609	-233.8555	
195000	0.4289609	-233.8555	
196000	0.4182369	-233.8555	
197000	0.4182369	-233.8555	
198000	0.407781	-233.8555	
199000	0.407781	-233.8555	
2e+05	0.3975864	-233.8555	
