Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-234.173	3	474.4424	474.346	1.00509	0.2697096	
Model:	mprecrat1
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.3742724	0.1160244	0.6357916	0.2664995	0	1	1	
Popt	981.3939	681.5806	1000	676.0316	300	1000	700	
Pb	480.0985	273.6562	600	440.5304	0	600	600	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
0.02011435	299.2	0.1363794	
0.09045893	459.5	0.2072941	
0.1403275	584.4	0.265895	
0.1341438	311.1	0.1412249	
0.02887239	293.3	0.1340085	
0.04479617	332.7	0.1502283	
0.02434118	276.5	0.1273753	
0.05118988	233.4	0.1111967	
0.02165737	330.6	0.1493416	
0.06356096	202	0.1002095	
0.3170893	360.9	0.1623567	
0.2377955	337.3	0.1521788	
0.3464311	358	0.1610912	
0.2816574	361.3	0.1625316	
0.09565752	148.7	0.08316881	
0.1990407	358.1	0.1611348	
0.1211196	322	0.1457356	
0.1466144	306.6	0.1393827	
0.2626483	479.1	0.2165203	
0.3644781	622.5	0.283036	
0.283016	331.7	0.1498058	
0.1164069	303.2	0.1379988	
0.2163242	331.8	0.149848	
0.1126222	289.8	0.132612	
0.2184333	243.3	0.1148027	
0.1012387	347.1	0.1563712	
0.1816787	204.2	0.1009567	
0.1813105	458.2	0.2066841	
0.1076421	255.8	0.1194507	
0.2435312	319.6	0.1447366	
0.1752625	557	0.2532254	
0.121445	632.8	0.2875457	
0.1414086	762	0.3371642	
0.1390418	567.7	0.2581996	
0.08112583	306.9	0.1395052	
0.08830946	503.6	0.2280974	
0.07755052	428.3	0.1927479	
0.1060988	722.2	0.3235166	
0.1035995	889.2	0.3674348	
0.1193004	1430.6	0.2415943	
0.147881	608.7	0.2769048	
0.09275033	551.8	0.2507978	
0.1607469	582.8	0.2651617	
0.1034699	481.1	0.2174642	
0.1036026	365.4	0.1643282	
0.07726855	584.3	0.2658492	
0.09549652	366.2	0.1646797	
0.0982538	1019.7	0.373083	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-246.4545	
0.3333333	5	-235.2273	
1	5	-235.0423	
1.666667	5	-234.9362	
2	5	-234.8279	
2.333333	5	-234.7203	
9.333333	5	-234.213	
58.66667	5	-234.2064	
132.3333	5	-234.2024	
382.6667	5	-234.1801	
1000	5	-234.1801	
2000	4.875	-234.1801	
2291.667	4.875	-234.1756	
3000	4.875	-234.1756	
4000	4.753125	-234.1756	
5000	4.753125	-234.1756	
6000	4.634297	-234.1756	
7000	4.634297	-234.1756	
8000	4.518439	-234.1756	
9000	4.518439	-234.1756	
10000	4.405478	-234.1756	
11000	4.405478	-234.1756	
12000	4.295342	-234.1756	
13000	4.295342	-234.1756	
13686.67	4.295342	-234.1736	
14000	4.187958	-234.1736	
15000	4.187958	-234.1736	
16000	4.083259	-234.1736	
17000	4.083259	-234.1736	
18000	3.981178	-234.1736	
19000	3.981178	-234.1736	
20000	3.881648	-234.1736	
21000	3.881648	-234.1736	
22000	3.784607	-234.1736	
22787	3.784607	-234.1733	
23000	3.784607	-234.1733	
24000	3.689992	-234.1733	
25000	3.689992	-234.1733	
26000	3.597742	-234.1733	
27000	3.597742	-234.1733	
28000	3.507798	-234.1733	
29000	3.507798	-234.1733	
30000	3.420103	-234.1733	
31000	3.420103	-234.1733	
32000	3.334601	-234.1733	
33000	3.334601	-234.1733	
34000	3.251236	-234.1733	
35000	3.251236	-234.1733	
36000	3.169955	-234.1733	
37000	3.169955	-234.1733	
38000	3.090706	-234.1733	
39000	3.090706	-234.1733	
40000	3.013438	-234.1733	
41000	3.013438	-234.1733	
42000	2.938102	-234.1733	
43000	2.938102	-234.1733	
44000	2.86465	-234.1733	
45000	2.86465	-234.1733	
46000	2.793034	-234.1733	
47000	2.793034	-234.1733	
48000	2.723208	-234.1733	
49000	2.723208	-234.1733	
50000	2.655128	-234.1733	
51000	2.655128	-234.1733	
52000	2.588749	-234.1733	
53000	2.588749	-234.1733	
54000	2.524031	-234.1733	
55000	2.524031	-234.1733	
56000	2.46093	-234.1733	
57000	2.46093	-234.1733	
58000	2.399407	-234.1733	
59000	2.399407	-234.1733	
60000	2.339421	-234.1733	
61000	2.339421	-234.1733	
62000	2.280936	-234.1733	
63000	2.280936	-234.1733	
64000	2.223913	-234.1733	
65000	2.223913	-234.1733	
66000	2.168315	-234.1733	
67000	2.168315	-234.1733	
68000	2.114107	-234.1733	
69000	2.114107	-234.1733	
70000	2.061254	-234.1733	
71000	2.061254	-234.1733	
72000	2.009723	-234.1733	
73000	2.009723	-234.1733	
74000	1.95948	-234.1733	
75000	1.95948	-234.1733	
76000	1.910493	-234.1733	
76881	1.910493	-234.1731	
77000	1.910493	-234.1731	
78000	1.86273	-234.1731	
79000	1.86273	-234.1731	
80000	1.816162	-234.1731	
81000	1.816162	-234.1731	
82000	1.770758	-234.1731	
83000	1.770758	-234.1731	
84000	1.726489	-234.1731	
85000	1.726489	-234.1731	
86000	1.683327	-234.1731	
87000	1.683327	-234.1731	
88000	1.641244	-234.1731	
89000	1.641244	-234.1731	
90000	1.600213	-234.1731	
90300.67	1.600213	-234.173	
91000	1.600213	-234.173	
92000	1.560207	-234.173	
93000	1.560207	-234.173	
94000	1.521202	-234.173	
95000	1.521202	-234.173	
96000	1.483172	-234.173	
97000	1.483172	-234.173	
98000	1.446093	-234.173	
99000	1.446093	-234.173	
1e+05	1.409941	-234.173	
