Note: [none]
Total # of Iterations:	1e+05	
Sample size:	253	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-233.8832	3	473.8628	473.7664	1.010661	0.3955632	
Model:	mtrat3
PDF:	dnorm
Support interval range:	2

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
MR	0.9944987	0.3381296	1	2.312892	0	1	1	
Topt	5.183377	5	5.931544	6.552776	5	20	15	
Tb	0.4194815	0.3130163	0.5152866	0.4562877	0.01	5	4.99	

Non-varying parameters:
Label	Value
mean	predicted	
x	rat	
tmed	tmed	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
0.09069465	12.07968	0.1300891	
0.04204381	11.67049	0.1530156	
0.1004605	12.4234	0.1134178	
0.0970911	10.83334	0.2123243	
0.06027039	11.95002	0.1369722	
0.1406959	12.1936	0.1243174	
0.1143764	12.11509	0.1282681	
0.07969127	11.77294	0.1469384	
0.0690587	11.61888	0.1561676	
0.09859162	11.17159	0.1861643	
0.06142529	11.03588	0.19628	
0.01988913	11.13217	0.1890515	
0.0460038	11.23782	0.1814053	
0.03301357	10.76736	0.2178054	
0.02011435	10.55713	0.2361388	
0.09045893	11.71132	0.1505654	
0.1403275	10.87116	0.20924	
0.1341438	11.06629	0.1939697	
0.02887239	11.36616	0.1725052	
0.04479617	10.40011	0.2507253	
0.02434118	11.3142	0.1760585	
0.05118988	11.72756	0.1496012	
0.02165737	11.268	0.1792746	
0.06356096	12.07103	0.1305378	
0.3170893	11.36243	0.1727585	
0.2377955	11.21471	0.1830524	
0.3464311	10.70226	0.2233397	
0.2816574	10.55819	0.2360428	
0.09565752	10.65748	0.2272204	
0.1990407	10.74932	0.2193267	
0.1211196	10.27977	0.2624427	
0.1466144	10.04482	0.2867127	
0.2626483	11.26267	0.1796493	
0.3644781	10.39393	0.2513156	
0.283016	10.56176	0.2357198	
0.1164069	10.91	0.2061149	
0.2163242	9.910485	0.3014451	
0.1126222	10.81058	0.2142007	
0.2184333	11.25379	0.1802747	
0.1012387	10.75417	0.2189168	
0.1816787	11.60485	0.1570344	
0.1813105	9.91548	0.3008859	
0.1076421	11.08597	0.192488	
0.2435312	11.4141	0.169287	
0.1752625	11.99493	0.1345495	
0.121445	11.90282	0.1395636	
0.1414086	11.21308	0.1831693	
0.1390418	10.82874	0.2127029	
0.08112583	10.92854	0.2046386	
0.08830946	11.12806	0.1893549	
0.07755052	10.84717	0.2111922	
0.1060988	10.35224	0.2553292	
0.1035995	11.56453	0.1595528	
0.1193004	10.65089	0.2277961	
0.147881	10.90389	0.2066036	
0.09275033	11.18644	0.1850869	
0.1607469	10.31331	0.2591293	
0.1034699	11.10675	0.1909349	
0.1036026	11.68766	0.1519811	
0.07726855	11.13128	0.1891173	
0.09549652	11.82421	0.1439837	
0.0982538	10.1593	0.2746529	

Likelihood History
Iteration	Temperature	Likelihood
0	5	-269.9551	
0.3333333	5	-234.7956	
2.666667	5	-234.7927	
9	5	-234.6743	
9.666667	5	-234.6723	
68.66667	5	-234.6679	
69	5	-234.6678	
123.6667	5	-234.5455	
124.3333	5	-234.0174	
950	5	-234.0147	
950.3333	5	-233.9408	
951.3333	5	-233.8956	
1000	5	-233.8956	
2000	4.875	-233.8956	
3000	4.875	-233.8956	
4000	4.753125	-233.8956	
5000	4.753125	-233.8956	
5079.667	4.753125	-233.8853	
6000	4.634297	-233.8853	
7000	4.634297	-233.8853	
8000	4.518439	-233.8853	
9000	4.518439	-233.8853	
10000	4.405478	-233.8853	
10456.67	4.405478	-233.8846	
10462	4.405478	-233.8834	
11000	4.405478	-233.8834	
12000	4.295342	-233.8834	
13000	4.295342	-233.8834	
14000	4.187958	-233.8834	
15000	4.187958	-233.8834	
16000	4.083259	-233.8834	
17000	4.083259	-233.8834	
18000	3.981178	-233.8834	
19000	3.981178	-233.8834	
20000	3.881648	-233.8834	
21000	3.881648	-233.8834	
22000	3.784607	-233.8834	
23000	3.784607	-233.8834	
24000	3.689992	-233.8834	
25000	3.689992	-233.8834	
26000	3.597742	-233.8834	
27000	3.597742	-233.8834	
28000	3.507798	-233.8834	
29000	3.507798	-233.8834	
30000	3.420103	-233.8834	
31000	3.420103	-233.8834	
32000	3.334601	-233.8834	
33000	3.334601	-233.8834	
34000	3.251236	-233.8834	
35000	3.251236	-233.8834	
36000	3.169955	-233.8834	
37000	3.169955	-233.8834	
38000	3.090706	-233.8834	
39000	3.090706	-233.8834	
40000	3.013438	-233.8834	
41000	3.013438	-233.8834	
42000	2.938102	-233.8834	
43000	2.938102	-233.8834	
44000	2.86465	-233.8834	
45000	2.86465	-233.8834	
46000	2.793034	-233.8834	
47000	2.793034	-233.8834	
48000	2.723208	-233.8834	
49000	2.723208	-233.8834	
50000	2.655128	-233.8834	
51000	2.655128	-233.8834	
52000	2.588749	-233.8834	
53000	2.588749	-233.8834	
54000	2.524031	-233.8834	
55000	2.524031	-233.8834	
56000	2.46093	-233.8834	
57000	2.46093	-233.8834	
58000	2.399407	-233.8834	
59000	2.399407	-233.8834	
60000	2.339421	-233.8834	
61000	2.339421	-233.8834	
62000	2.280936	-233.8834	
63000	2.280936	-233.8834	
64000	2.223913	-233.8834	
65000	2.223913	-233.8834	
66000	2.168315	-233.8834	
67000	2.168315	-233.8834	
68000	2.114107	-233.8834	
69000	2.114107	-233.8834	
70000	2.061254	-233.8834	
71000	2.061254	-233.8834	
71810.67	2.061254	-233.8834	
72000	2.009723	-233.8834	
73000	2.009723	-233.8834	
74000	1.95948	-233.8834	
75000	1.95948	-233.8834	
76000	1.910493	-233.8834	
77000	1.910493	-233.8834	
78000	1.86273	-233.8834	
79000	1.86273	-233.8834	
80000	1.816162	-233.8834	
81000	1.816162	-233.8834	
82000	1.770758	-233.8834	
83000	1.770758	-233.8834	
84000	1.726489	-233.8834	
85000	1.726489	-233.8834	
86000	1.683327	-233.8834	
87000	1.683327	-233.8834	
88000	1.641244	-233.8834	
89000	1.641244	-233.8834	
90000	1.600213	-233.8834	
90065.33	1.600213	-233.8832	
91000	1.600213	-233.8832	
92000	1.560207	-233.8832	
93000	1.560207	-233.8832	
94000	1.521202	-233.8832	
95000	1.521202	-233.8832	
96000	1.483172	-233.8832	
97000	1.483172	-233.8832	
98000	1.446093	-233.8832	
99000	1.446093	-233.8832	
1e+05	1.409941	-233.8832	
